TLID,NAME,LENGTH
62048449,62048449a,105.03798
62077615,62077615b,114.89645
62104986,62104986b,365.29406
62046005,62046005b,79.39363
62081288,62081288b,135.14418
62091676,62091676b,108.04939
62091677,62091677a,57.98313
62046033,62046033b,71.47607
62084386,62084386a,104.97144
62084387,62084387b,51.63396
62064445,62064445a,85.0782
62064458,62064458a,329.81934
62064459,62064459b,111.01064
62064344,62064344b,260.28501
62064310,62064310a,19.97414
62064311,62064311b,79.61367
62064331,62064331b,237.94742
62078461,62078461b,64.11775
62081973,62081973b,35.78829
62090248,62090248a,138.54166
62051569,62051569a,95.30528
62051571,62051571b,130.93018
62051580,62051580b,138.14427
62105158,62105158a,140.6498
62099219,62099219b,79.10093
62105892,62105892a,192.92792
62105892,62105892b,192.92792
62046035,62046035a,136.53395
62046268,62046268a,147.68787
62075730,62075730b,110.92577
62075736,62075736b,47.40205
62054116,62054116a,60.58646
62054118,62054118a,45.24029
62054119,62054119b,60.58646
62046305,62046305b,41.08665
62051508,62051508b,157.22571
62051510,62051510a,51.42182
62051511,62051511a,102.72034
62083957,62083957b,134.52528
62043647,62043647b,341.96414
62043716,62043716a,586.04727
62095227,62095227a,542.62154
62080614,62080614a,149.84625
62091642,62091642a,281.73226
62105978,62105978b,219.23562
62097645,62097645b,111.54165
62097646,62097646a,44.82888
62097647,62097647a,93.64108
62046278,62046278a,40.532
62082564,62082564b,46.34078
62088454,62088454a,118.4564
62046429,62046429b,215.38184
62046431,62046431b,122.38148
62104860,62104860a,526.14097
62046266,62046266b,31.86938
62075738,62075738a,24.53663
62084393,62084393a,115.62827
62046381,62046381b,157.07314
62084387,62084387a,51.63396
62084388,62084388b,20.35968
62084389,62084389a,23.4563
62048425,62048425b,474.4099
62048432,62048432b,379.09842
62046272,62046272b,109.44269
62075738,62075738b,24.53663
62088460,62088460a,584.15181
62046283,62046283b,98.48284
62046303,62046303a,41.08637
62046304,62046304a,84.41414
62046432,62046432a,82.12931
62088455,62088455a,45.80448
62046278,62046278b,40.532
62046285,62046285a,23.48165
62088456,62088456a,124.63714
62048530,62048530b,776.16809
62048442,62048442a,8.15958
62046285,62046285b,23.48165
62046287,62046287a,136.92505
62046288,62046288a,160.02566
62046321,62046321a,102.10811
62048442,62048442b,8.15958
62104986,62104986a,365.29406
62043492,62043492a,246.21275
62043494,62043494a,153.21029
62088216,62088216b,141.81668
62043492,62043492b,246.21275
62043494,62043494b,153.21029
62088184,62088184a,603.7329
62046305,62046305a,41.08665
62046306,62046306a,61.26433
62046307,62046307b,36.30954
62046382,62046382b,107.46345
62102885,62102885a,29.21692
62101475,62101475b,92.29924
62096053,62096053b,125.51154
62096056,62096056b,58.47832
62096057,62096057a,78.15895
62084389,62084389b,23.4563
62091677,62091677b,57.98313
62091678,62091678a,17.05343
62091679,62091679b,163.59237
62102885,62102885b,29.21692
62102886,62102886a,127.04292
62102887,62102887a,63.87266
62048409,62048409b,88.718
62048410,62048410a,51.43341
62048411,62048411a,43.25604
62048416,62048416a,253.42182
62088656,62088656a,545.5993
62104985,62104985b,300.86155
62045847,62045847b,438.48942
62095015,62095015a,135.52455
62046005,62046005a,79.39363
62046008,62046008a,56.27163
62046269,62046269b,67.86603
62046270,62046270a,161.70955
62046271,62046271a,95.84934
62045529,62045529a,510.65049
62048305,62048305a,166.79279
62074867,62074867a,136.59281
62074868,62074868a,215.98522
62096042,62096042a,424.38581
62102886,62102886b,127.04292
62048410,62048410b,51.43341
62048412,62048412a,47.65686
62104985,62104985a,300.86155
62046306,62046306b,61.26433
62083922,62083922b,431.83975
62043489,62043489b,228.49054
62046013,62046013a,82.16153
62091678,62091678b,17.05343
62096050,62096050b,353.40805
62096054,62096054b,170.00886
62096056,62096056a,58.47832
62101443,62101443a,398.86358
62101444,62101444a,298.16048
62101565,62101565a,138.01977
62106207,62106207b,336.12018
62097358,62097358b,208.76057
62097359,62097359a,260.56275
62097361,62097361a,311.75251
62046434,62046434b,170.45996
62046436,62046436a,247.32486
62048304,62048304b,302.59158
62097353,62097353b,115.21933
62046350,62046350b,146.72654
62046271,62046271b,95.84934
62046272,62046272a,109.44269
62046431,62046431a,122.38148
62046432,62046432b,82.12931
62046433,62046433b,183.0164
62084392,62084392a,122.44154
62045984,62045984b,115.35366
62091632,62091632a,314.34414
62105978,62105978a,219.23562
62046006,62046006a,210.8067
62046008,62046008b,56.27163
62046304,62046304b,84.41414
62046307,62046307a,36.30954
62046308,62046308a,70.34532
62101479,62101479b,97.25556
62101481,62101481b,224.56968
62101482,62101482a,36.95171
62046317,62046317b,206.10299
62048411,62048411b,43.25604
62048412,62048412b,47.65686
62092979,62092979a,162.36357
62097388,62097388a,205.26445
62046031,62046031b,34.40725
62084393,62084393b,115.62827
62101482,62101482b,36.95171
62101483,62101483a,31.49827
62101484,62101484a,127.92327
62097351,62097351b,117.65132
62097352,62097352a,128.11467
62097353,62097353a,115.21933
62046356,62046356b,407.66631
62046382,62046382a,107.46345
62046383,62046383a,118.25368
62046388,62046388a,172.81628
62101561,62101561b,65.04854
62084404,62084404a,18.44233
62048449,62048449b,105.03798
62083918,62083918b,184.63795
62104987,62104987a,449.65536
62046031,62046031a,34.40725
62046032,62046032b,117.64471
62084392,62084392b,122.44154
62045534,62045534b,164.12263
62045535,62045535a,188.25596
62045539,62045539a,109.04861
62045543,62045543a,407.67275
62046030,62046030b,173.87688
62046032,62046032a,117.64471
62046034,62046034a,51.67569
62046288,62046288b,160.02566
62046013,62046013b,82.16153
62046041,62046041b,128.47009
62046042,62046042a,387.77068
62097357,62097357b,176.48351
62097361,62097361b,311.75251
62097362,62097362a,274.79165
62075695,62075695b,18.64566
62104832,62104832b,96.73038
62101560,62101560b,12.15592
62046268,62046268b,147.68787
62046308,62046308b,70.34532
62075748,62075748b,22.07041
62084404,62084404b,18.44233
62084405,62084405b,23.14327
62088456,62088456b,124.63714
62046034,62046034b,51.67569
62046035,62046035b,136.53395
62046059,62046059a,187.49222
62046062,62046062a,75.9199
62048305,62048305b,166.79279
62048308,62048308a,317.22278
62048321,62048321b,198.46401
62102887,62102887b,63.87266
62046026,62046026a,472.12457
62046320,62046320a,115.15577
62046321,62046321b,102.10811
62046322,62046322a,29.24896
62043287,62043287a,719.55434
62075748,62075748a,22.07041
62084418,62084418b,52.67135
62088459,62088459b,207.04582
62046388,62046388b,172.81628
62101559,62101559b,18.71569
62101560,62101560a,12.15592
62101561,62101561a,65.04854
62084405,62084405a,23.14327
62101468,62101468b,148.94101
62101469,62101469a,382.12411
62101483,62101483b,31.49827
62101509,62101509a,29.52645
62078310,62078310b,46.34637
62078311,62078311a,82.29393
62078312,62078312a,79.20738
62067915,62067915a,86.6349
62067919,62067919b,57.39826
62067920,62067920b,34.65396
62071882,62071882a,37.52262
62071884,62071884b,47.65124
62105676,62105676a,284.69486
62067748,62067748a,122.94469
62067750,62067750a,138.34688
62067751,62067751b,131.80221
62064446,62064446a,318.36855
62064448,62064448b,168.94687
62064318,62064318a,81.02125
62064324,62064324b,28.15609
62063812,62063812a,120.95902
62064490,62064490b,316.63455
62064468,62064468a,195.74027
62064470,62064470a,68.34878
62064471,62064471b,77.93945
62064472,62064472b,237.10947
62064331,62064331a,237.94742
62078469,62078469b,78.90001
62051574,62051574b,48.00747
62092149,62092149a,133.88896
62099798,62099798b,42.82992
62106173,62106173a,112.30039
62052932,62052932b,69.19633
62052933,62052933a,133.9496
62076341,62076341b,104.72157
62053016,62053016a,75.09379
62053017,62053017a,82.14749
62053301,62053301b,98.78408
62054232,62054232b,155.91754
62052929,62052929b,92.68398
62100219,62100219a,133.16387
62098960,62098960b,69.74355
62098963,62098963a,78.38183
62057251,62057251a,233.08082
62092202,62092202b,124.58573
62064475,62064475b,129.69544
62064483,62064483a,96.10725
62064484,62064484b,385.26551
62075453,62075453b,164.34426
62071883,62071883a,36.30857
62071884,62071884a,47.65124
62071916,62071916b,275.10666
62071735,62071735b,185.83726
62067843,62067843a,69.18024
62067847,62067847b,84.39763
62067848,62067848a,156.53453
62064324,62064324a,28.15609
62064325,62064325b,84.61535
62067930,62067930a,143.42892
62067931,62067931b,172.11351
62068622,62068622a,172.11221
62063807,62063807a,95.84361
62064485,62064485b,174.50604
62078526,62078526b,57.21002
62067917,62067917b,65.43453
62067919,62067919a,57.39826
62089381,62089381b,114.02458
62067766,62067766a,42.24071
62067767,62067767a,125.53632
62067768,62067768b,69.29148
62067952,62067952b,314.56323
62078898,62078898a,100.69583
62078901,62078901b,108.73375
62089929,62089929a,126.01347
62090471,62090471b,327.66224
62070466,62070466a,410.50443
62054128,62054128a,177.89506
62054131,62054131a,102.87999
62054190,62054190a,190.75194
62054197,62054197b,125.67515
62054198,62054198b,208.74863
62057238,62057238a,188.71671
62057245,62057245b,103.96961
62105357,62105357a,347.56974
62098770,62098770b,103.90715
62098972,62098972b,77.26675
62098973,62098973a,89.24005
62098896,62098896b,77.00635
62098897,62098897a,83.05074
62098976,62098976a,136.75253
62099797,62099797b,72.81703
62099798,62099798a,42.82992
62106173,62106173b,112.30039
62092284,62092284b,142.75602
62092285,62092285a,147.48809
62092286,62092286a,180.37337
62081543,62081543a,52.70189
62083805,62083805b,135.73374
62092197,62092197a,53.25882
62092215,62092215b,85.80487
62092218,62092218b,72.60527
62092326,62092326b,86.73922
62085857,62085857b,102.39389
62098912,62098912a,120.71297
62098913,62098913b,91.33551
62098916,62098916a,187.88262
62098967,62098967b,71.54286
62051511,62051511b,102.72034
62091176,62091176a,63.04108
62051577,62051577a,48.00851
62051578,62051578a,133.14609
62051579,62051579b,85.05567
62053307,62053307b,56.29722
62053310,62053310b,56.45816
62053311,62053311b,359.03081
62054222,62054222a,195.26472
62054230,62054230a,369.64885
62054231,62054231b,105.74097
62098933,62098933a,68.64604
62098941,62098941b,156.34855
62098954,62098954b,68.69972
62098956,62098956a,81.68072
62049751,62049751b,211.05758
62054461,62054461a,160.07637
62054462,62054462a,184.85142
62054463,62054463b,105.74248
62054488,62054488b,568.39606
62054468,62054468a,88.95392
62054469,62054469b,146.63333
62078915,62078915b,285.15472
62070476,62070476b,125.52759
62070481,62070481a,296.56479
62054449,62054449a,68.34039
62054450,62054450a,48.04711
62054451,62054451b,121.57173
62083337,62083337a,101.88225
62083341,62083341b,122.85527
62051798,62051798b,106.92116
62076225,62076225a,48.72394
62092221,62092221a,196.18693
62092224,62092224a,40.43273
62092228,62092228b,91.1033
62053134,62053134a,384.68486
62053303,62053303a,105.73441
62053304,62053304b,105.73453
62053305,62053305b,333.40638
62054510,62054510a,170.08064
62054515,62054515a,156.52845
62054517,62054517b,196.04965
62057089,62057089b,126.93291
62093674,62093674b,74.7595
62066566,62066566a,448.97271
62066577,62066577b,197.74058
62066578,62066578a,69.2905
62066657,62066657b,62.03192
62066659,62066659a,45.24119
62066662,62066662b,42.2438
62066667,62066667b,568.16413
62066993,62066993a,86.64207
62066998,62066998b,68.36782
62067003,62067003b,118.18395
62071009,62071009b,86.41078
62071010,62071010b,212.18143
62095078,62095078a,116.82195
62060282,62060282a,332.13753
62060283,62060283a,507.29025
62060291,62060291a,227.33617
62060301,62060301a,98.51335
62060302,62060302b,165.12097
62060303,62060303b,109.17187
62060307,62060307a,89.30415
62064517,62064517a,56.1766
62064518,62064518b,88.8091
62064519,62064519b,311.62034
62100277,62100277b,71.62442
62067961,62067961b,47.25067
62063149,62063149b,263.44825
62063379,62063379b,51.94362
62089283,62089283a,150.34501
62064489,62064489b,165.08148
62089710,62089710b,479.45459
62089720,62089720a,957.56213
62071735,62071735a,185.83726
62071777,62071777b,383.91783
62071779,62071779a,143.97089
62071674,62071674b,86.13984
62063880,62063880b,251.8417
62064522,62064522a,134.33389
62064542,62064542b,109.08743
62064520,62064520a,122.11249
62064521,62064521b,134.33389
62064524,62064524b,254.52891
62064518,62064518a,88.8091
62064520,62064520b,122.11249
62064523,62064523b,258.7688
62060694,62060694a,163.72788
62060717,62060717a,102.80721
62060718,62060718b,243.24046
62060720,62060720b,56.469
62062744,62062744a,145.30274
62062757,62062757b,56.31694
62089248,62089248a,137.1616
62066556,62066556a,65.42903
62066561,62066561b,85.07968
62066562,62066562b,81.93601
62066563,62066563b,95.32614
62061988,62061988a,229.89623
62061991,62061991b,45.24025
62061992,62061992a,166.87995
62071545,62071545a,303.03173
62071550,62071550a,140.46531
62071551,62071551a,238.87768
62099999,62099999a,30.26226
62077297,62077297a,72.89145
62089657,62089657b,183.50418
62093792,62093792b,85.69083
62093793,62093793a,58.47002
62104934,62104934b,117.18162
62071019,62071019b,130.09147
62071042,62071042a,167.5358
62105627,62105627b,150.63718
62064329,62064329b,1384.91822
62064451,62064451a,62.01876
62064858,62064858b,82.28446
62064859,62064859a,211.09805
62063871,62063871b,660.8367
62064516,62064516a,488.10962
62064517,62064517b,56.1766
62098021,62098021b,160.36021
62064916,62064916b,516.69684
62075453,62075453a,164.34426
62067773,62067773a,296.21738
62067958,62067958a,275.52656
62067962,62067962b,157.38081
62063873,62063873b,260.16305
62064521,62064521a,134.33389
62064522,62064522b,134.33389
62064525,62064525a,190.07093
62067931,62067931a,172.11351
62068624,62068624b,144.1905
62068625,62068625a,162.14741
62068134,62068134a,112.65208
62068135,62068135a,102.54745
62068622,62068622b,172.11221
62068623,62068623b,253.46889
62067752,62067752a,236.33692
62067934,62067934a,182.29232
62067935,62067935b,58.14545
62067932,62067932b,405.17399
62060606,62060606b,28.22933
62077846,62077846a,63.37937
62061991,62061991a,45.24025
62089685,62089685b,142.70746
62067901,62067901a,72.65769
62068122,62068122b,61.71463
62062725,62062725a,102.88927
62062726,62062726a,208.2495
62062727,62062727b,61.71203
62062766,62062766b,370.37684
62062753,62062753b,78.18849
62062757,62062757a,56.31694
62066554,62066554a,144.57327
62066555,62066555a,445.80543
62066556,62066556b,65.42903
62066560,62066560b,72.7557
62066666,62066666a,461.84059
62066988,62066988a,246.42187
62066989,62066989b,44.71864
62071547,62071547a,166.33855
62093650,62093650b,65.38295
62105659,62105659b,212.3512
62060603,62060603b,97.24754
62060604,62060604b,276.56673
62060607,62060607a,93.45208
62054237,62054237b,183.67663
62057074,62057074a,133.25088
62057078,62057078a,88.78818
62057103,62057103b,191.50474
62064479,62064479a,183.38511
62064482,62064482a,28.15895
62064897,62064897b,152.06216
62064448,62064448a,168.94687
62064451,62064451b,62.01876
62071888,62071888a,83.96221
62063176,62063176b,47.01098
62063177,62063177b,212.84045
62063403,62063403a,71.27585
62063371,62063371a,97.77303
62078525,62078525b,217.26401
62089279,62089279a,390.17165
62089279,62089279b,390.17165
62072012,62072012a,37.52477
62083611,62083611a,21.1907
62062020,62062020b,255.91279
62062036,62062036a,56.17657
62062039,62062039b,124.84302
62063371,62063371b,97.77303
62063372,62063372a,145.1628
62063372,62063372b,145.1628
62062023,62062023a,27.8214
62062025,62062025b,81.44463
62062026,62062026a,328.30406
62097650,62097650b,99.79141
62093563,62093563b,45.92657
62093947,62093947b,56.49179
62054129,62054129a,161.52023
62054131,62054131b,102.87999
62054133,62054133a,142.97923
62054134,62054134b,164.81466
62085927,62085927b,224.37436
62085946,62085946a,143.23401
62090513,62090513a,238.15449
62090891,62090891b,111.56502
62052977,62052977a,105.73291
62052979,62052979a,92.68998
62052980,62052980b,168.88164
62053013,62053013b,161.4555
62053017,62053017b,82.14749
62053045,62053045b,339.22504
62089125,62089125b,116.29481
62057331,62057331b,34.66062
62054451,62054451a,121.57173
62054461,62054461b,160.07637
62054466,62054466a,84.74228
62054517,62054517a,196.04965
62054518,62054518a,64.55779
62098077,62098077b,66.70786
62062607,62062607b,64.54247
62062618,62062618a,136.5262
62062636,62062636a,69.2656
62062637,62062637b,104.48984
62062760,62062760a,517.35592
62062761,62062761a,211.19469
62066554,62066554b,144.57327
62066562,62066562a,81.93601
62090106,62090106a,956.52994
62054446,62054446b,193.62862
62066653,62066653a,58.14637
62066656,62066656a,34.6524
62066658,62066658b,36.38713
62066659,62066659b,45.24119
62071012,62071012a,133.10832
62071033,62071033b,328.33772
62105765,62105765b,250.26472
62070295,62070295b,487.62787
62079020,62079020a,49.63886
62092265,62092265b,139.14039
62092266,62092266a,172.4767
62105046,62105046a,150.35291
62060714,62060714a,294.41967
